C:\Users\92830\Anaconda3\envs\cwhpytorch\python.exe C:/Users/92830/Desktop/hw2/ProjectinML/train_fcn.py
[epoch 1,images 10] training loss = 0.66368  time: 3.010 s
[epoch 11,images 250] training loss = 0.00807  time: 2.157 s
[epoch 11,images 260] training loss = 0.00823  time: 2.160 s
[epoch 11,images 270] training loss = 0.00783  time: 2.131 s
[epoch 11,images 280] training loss = 0.00943  time: 2.131 s
[epoch 11,images 290] training loss = 0.00874  time: 2.173 s
[epoch 11,images 300] training loss = 0.00941  time: 2.133 s
[epoch 11,images 310] training loss = 0.00992  time: 2.118 s
[epoch 11,images 320] training loss = 0.01013  time: 2.124 s
[epoch 11,images 330] training loss = 0.00722  time: 2.152 s
[epoch 11,images 340] training loss = 0.00843  time: 2.179 s
[epoch 11,images 350] training loss = 0.01198  time: 2.161 s
[epoch 11,images 360] training loss = 0.01195  time: 2.474 s
[epoch 11,images 370] training loss = 0.01039  time: 2.566 s
[epoch 11,images 380] training loss = 0.00878  time: 2.171 s
[epoch 11,images 390] training loss = 0.00853  time: 2.153 s
[epoch 11,images 400] training loss = 0.00716  time: 2.103 s
[epoch 11,images 410] training loss = 0.00957  time: 2.112 s
[epoch 11,images 420] training loss = 0.00998  time: 2.117 s
[epoch 11,images 430] training loss = 0.00885  time: 2.114 s
epoch 11	val_loss:0.00899644177723636
[epoch 12,images 10] training loss = 0.00661  time: 1.901 s
[epoch 12,images 20] training loss = 0.01266  time: 2.170 s
[epoch 12,images 30] training loss = 0.01005  time: 2.114 s
[epoch 12,images 40] training loss = 0.01078  time: 2.154 s
[epoch 12,images 50] training loss = 0.00915  time: 2.166 s
[epoch 12,images 60] training loss = 0.00778  time: 2.257 s
[epoch 12,images 70] training loss = 0.00517  time: 2.572 s
[epoch 12,images 80] training loss = 0.00852  time: 2.312 s
[epoch 12,images 90] training loss = 0.01067  time: 2.109 s
[epoch 12,images 100] training loss = 0.01134  time: 2.110 s
[epoch 12,images 110] training loss = 0.01245  time: 2.103 s
[epoch 12,images 120] training loss = 0.00832  time: 2.126 s
[epoch 12,images 130] training loss = 0.01109  time: 2.124 s
[epoch 12,images 140] training loss = 0.00503  time: 2.118 s
[epoch 12,images 150] training loss = 0.00580  time: 2.131 s
[epoch 12,images 160] training loss = 0.00800  time: 2.113 s
[epoch 12,images 170] training loss = 0.00962  time: 2.109 s
[epoch 12,images 180] training loss = 0.00992  time: 2.129 s
[epoch 12,images 190] training loss = 0.01082  time: 2.205 s
[epoch 12,images 200] training loss = 0.00967  time: 2.125 s
[epoch 12,images 210] training loss = 0.00872  time: 2.121 s
[epoch 12,images 220] training loss = 0.00741  time: 2.213 s
[epoch 12,images 230] training loss = 0.00793  time: 2.231 s
[epoch 12,images 240] training loss = 0.00713  time: 2.137 s
[epoch 12,images 250] training loss = 0.01013  time: 2.211 s
[epoch 12,images 260] training loss = 0.00807  time: 2.128 s
[epoch 12,images 270] training loss = 0.00957  time: 2.150 s
[epoch 12,images 280] training loss = 0.00694  time: 2.151 s
[epoch 12,images 290] training loss = 0.00612  time: 2.135 s
[epoch 12,images 300] training loss = 0.00631  time: 2.134 s
[epoch 12,images 310] training loss = 0.00807  time: 2.183 s
[epoch 12,images 320] training loss = 0.00933  time: 2.184 s
[epoch 12,images 330] training loss = 0.00673  time: 2.161 s
[epoch 12,images 340] training loss = 0.00744  time: 2.155 s
[epoch 12,images 350] training loss = 0.00897  time: 2.159 s
[epoch 12,images 360] training loss = 0.01042  time: 2.165 s
[epoch 12,images 370] training loss = 0.00854  time: 2.130 s
[epoch 12,images 380] training loss = 0.01020  time: 2.133 s
[epoch 12,images 390] training loss = 0.00855  time: 2.156 s
[epoch 12,images 400] training loss = 0.01269  time: 2.145 s
[epoch 12,images 410] training loss = 0.00812  time: 2.161 s
[epoch 12,images 420] training loss = 0.00822  time: 2.194 s
[epoch 12,images 430] training loss = 0.00828  time: 2.175 s
epoch 12	val_loss:0.008731047437731173
[epoch 13,images 10] training loss = 0.01077  time: 1.933 s
[epoch 13,images 20] training loss = 0.00672  time: 2.148 s
[epoch 13,images 30] training loss = 0.00865  time: 2.154 s
[epoch 13,images 40] training loss = 0.00632  time: 2.173 s
[epoch 13,images 50] training loss = 0.00727  time: 2.139 s
[epoch 13,images 60] training loss = 0.00717  time: 2.147 s
[epoch 13,images 70] training loss = 0.00950  time: 2.134 s
[epoch 13,images 80] training loss = 0.00646  time: 2.151 s
[epoch 13,images 90] training loss = 0.00704  time: 2.155 s
[epoch 13,images 100] training loss = 0.00831  time: 2.140 s
[epoch 13,images 110] training loss = 0.01192  time: 2.141 s
[epoch 13,images 120] training loss = 0.00823  time: 2.138 s
[epoch 13,images 130] training loss = 0.00944  time: 2.142 s
[epoch 13,images 140] training loss = 0.00855  time: 2.134 s
[epoch 13,images 150] training loss = 0.01000  time: 2.137 s
[epoch 13,images 160] training loss = 0.00719  time: 2.136 s
[epoch 13,images 170] training loss = 0.01037  time: 2.137 s
[epoch 13,images 180] training loss = 0.00910  time: 2.146 s
[epoch 13,images 190] training loss = 0.01146  time: 2.136 s
[epoch 13,images 200] training loss = 0.00865  time: 2.137 s
[epoch 13,images 210] training loss = 0.01139  time: 2.128 s
[epoch 13,images 220] training loss = 0.00527  time: 2.135 s
[epoch 13,images 230] training loss = 0.00583  time: 2.126 s
[epoch 13,images 240] training loss = 0.00829  time: 2.116 s
[epoch 13,images 250] training loss = 0.00759  time: 2.113 s
[epoch 13,images 260] training loss = 0.00705  time: 2.103 s
[epoch 13,images 270] training loss = 0.00608  time: 2.106 s
[epoch 13,images 280] training loss = 0.00601  time: 2.108 s
[epoch 13,images 290] training loss = 0.00825  time: 2.107 s
[epoch 13,images 300] training loss = 0.00877  time: 2.171 s
[epoch 13,images 310] training loss = 0.00718  time: 2.122 s
[epoch 13,images 320] training loss = 0.00734  time: 2.148 s
[epoch 13,images 330] training loss = 0.00964  time: 2.156 s
[epoch 13,images 340] training loss = 0.00634  time: 2.151 s
[epoch 13,images 350] training loss = 0.00709  time: 2.147 s
[epoch 13,images 360] training loss = 0.00909  time: 2.203 s
[epoch 13,images 370] training loss = 0.00912  time: 2.136 s
[epoch 13,images 380] training loss = 0.00895  time: 2.141 s
[epoch 13,images 390] training loss = 0.00890  time: 2.160 s
[epoch 13,images 400] training loss = 0.00957  time: 2.149 s
[epoch 13,images 410] training loss = 0.00914  time: 2.155 s
[epoch 13,images 420] training loss = 0.00833  time: 2.126 s
[epoch 13,images 430] training loss = 0.00811  time: 2.140 s
epoch 13	val_loss:0.0063378532490545965
[epoch 14,images 10] training loss = 0.00667  time: 1.939 s
[epoch 14,images 20] training loss = 0.00807  time: 2.141 s
[epoch 14,images 30] training loss = 0.00737  time: 2.138 s
[epoch 14,images 40] training loss = 0.00860  time: 2.135 s
[epoch 14,images 50] training loss = 0.00694  time: 2.106 s
[epoch 14,images 60] training loss = 0.00620  time: 2.111 s
[epoch 14,images 70] training loss = 0.01077  time: 2.116 s
[epoch 14,images 80] training loss = 0.00813  time: 2.107 s
[epoch 14,images 90] training loss = 0.00762  time: 2.100 s
[epoch 14,images 100] training loss = 0.00562  time: 2.116 s
[epoch 14,images 110] training loss = 0.00635  time: 2.108 s
[epoch 14,images 120] training loss = 0.00935  time: 2.123 s
[epoch 14,images 130] training loss = 0.01164  time: 2.177 s
[epoch 14,images 140] training loss = 0.00879  time: 2.175 s
[epoch 14,images 150] training loss = 0.00664  time: 2.165 s
[epoch 14,images 160] training loss = 0.00691  time: 2.167 s
[epoch 14,images 170] training loss = 0.00716  time: 2.117 s
[epoch 14,images 180] training loss = 0.00889  time: 2.131 s
[epoch 14,images 190] training loss = 0.00755  time: 2.123 s
[epoch 14,images 200] training loss = 0.01077  time: 2.120 s
[epoch 14,images 210] training loss = 0.00544  time: 2.160 s
[epoch 14,images 220] training loss = 0.00594  time: 2.174 s
[epoch 14,images 230] training loss = 0.00776  time: 2.173 s
[epoch 14,images 240] training loss = 0.00854  time: 2.127 s
[epoch 14,images 250] training loss = 0.00585  time: 2.136 s
[epoch 14,images 260] training loss = 0.00647  time: 2.156 s
[epoch 14,images 270] training loss = 0.00912  time: 2.148 s
[epoch 14,images 280] training loss = 0.00843  time: 2.185 s
[epoch 14,images 290] training loss = 0.00554  time: 2.173 s
[epoch 14,images 300] training loss = 0.00756  time: 2.167 s
[epoch 14,images 310] training loss = 0.00700  time: 2.133 s
[epoch 14,images 320] training loss = 0.00518  time: 2.186 s
[epoch 14,images 330] training loss = 0.00765  time: 2.174 s
[epoch 14,images 340] training loss = 0.00653  time: 2.199 s
[epoch 14,images 350] training loss = 0.01177  time: 2.207 s
[epoch 14,images 360] training loss = 0.00568  time: 2.177 s
[epoch 14,images 370] training loss = 0.00811  time: 2.203 s
[epoch 14,images 380] training loss = 0.00684  time: 2.179 s
[epoch 14,images 390] training loss = 0.00634  time: 2.158 s
[epoch 14,images 400] training loss = 0.00804  time: 2.127 s
[epoch 14,images 410] training loss = 0.00824  time: 2.142 s
[epoch 14,images 420] training loss = 0.00954  time: 2.181 s
[epoch 14,images 430] training loss = 0.00866  time: 2.203 s
epoch 14	val_loss:0.008375273688029379
[epoch 15,images 10] training loss = 0.00508  time: 1.911 s
[epoch 15,images 20] training loss = 0.00707  time: 2.143 s
[epoch 15,images 30] training loss = 0.00455  time: 2.132 s
[epoch 15,images 40] training loss = 0.00711  time: 2.133 s
[epoch 15,images 50] training loss = 0.00893  time: 2.118 s
[epoch 15,images 60] training loss = 0.00773  time: 2.108 s
[epoch 15,images 70] training loss = 0.00814  time: 2.169 s
[epoch 15,images 80] training loss = 0.00682  time: 2.143 s
[epoch 15,images 90] training loss = 0.00607  time: 2.222 s
[epoch 15,images 100] training loss = 0.00738  time: 2.185 s
[epoch 15,images 110] training loss = 0.00639  time: 2.198 s
[epoch 15,images 120] training loss = 0.00845  time: 2.156 s
[epoch 15,images 130] training loss = 0.00790  time: 2.173 s
[epoch 15,images 140] training loss = 0.01017  time: 2.166 s
[epoch 15,images 150] training loss = 0.00738  time: 2.177 s
[epoch 15,images 160] training loss = 0.00671  time: 2.196 s
[epoch 15,images 170] training loss = 0.00689  time: 2.161 s
[epoch 15,images 180] training loss = 0.00545  time: 2.176 s
[epoch 15,images 190] training loss = 0.00985  time: 2.146 s
[epoch 15,images 200] training loss = 0.00767  time: 2.169 s
[epoch 15,images 210] training loss = 0.00787  time: 2.156 s
[epoch 15,images 220] training loss = 0.00654  time: 2.152 s
[epoch 15,images 230] training loss = 0.00618  time: 2.141 s
[epoch 15,images 240] training loss = 0.00473  time: 2.151 s
[epoch 15,images 250] training loss = 0.00660  time: 2.135 s
[epoch 15,images 260] training loss = 0.00689  time: 2.141 s
[epoch 15,images 270] training loss = 0.00862  time: 2.141 s
[epoch 15,images 280] training loss = 0.00516  time: 2.146 s
[epoch 15,images 290] training loss = 0.00672  time: 2.138 s
[epoch 15,images 300] training loss = 0.00921  time: 2.153 s
[epoch 15,images 310] training loss = 0.00520  time: 2.168 s
[epoch 15,images 320] training loss = 0.00576  time: 2.147 s
[epoch 15,images 330] training loss = 0.00752  time: 2.165 s
[epoch 15,images 340] training loss = 0.00622  time: 2.176 s
[epoch 15,images 350] training loss = 0.00782  time: 2.166 s
[epoch 15,images 360] training loss = 0.00811  time: 2.180 s
[epoch 15,images 370] training loss = 0.00606  time: 2.143 s
[epoch 15,images 380] training loss = 0.01039  time: 2.153 s
[epoch 15,images 390] training loss = 0.00777  time: 2.158 s
[epoch 15,images 400] training loss = 0.00763  time: 2.144 s
[epoch 15,images 410] training loss = 0.00749  time: 2.135 s
[epoch 15,images 420] training loss = 0.00743  time: 2.224 s
[epoch 15,images 430] training loss = 0.00598  time: 2.178 s
epoch 15	val_loss:0.008216112035776732
[epoch 16,images 10] training loss = 0.00649  time: 1.952 s
[epoch 16,images 20] training loss = 0.00676  time: 2.166 s
[epoch 16,images 30] training loss = 0.00644  time: 2.203 s
[epoch 16,images 40] training loss = 0.00482  time: 2.147 s
[epoch 16,images 50] training loss = 0.00749  time: 2.152 s
[epoch 16,images 60] training loss = 0.00620  time: 2.133 s
[epoch 16,images 70] training loss = 0.00850  time: 2.115 s
[epoch 16,images 80] training loss = 0.00564  time: 2.109 s
[epoch 16,images 90] training loss = 0.00655  time: 2.191 s
[epoch 16,images 100] training loss = 0.00587  time: 2.183 s
[epoch 16,images 110] training loss = 0.00568  time: 2.164 s
[epoch 16,images 120] training loss = 0.00625  time: 2.115 s
[epoch 16,images 130] training loss = 0.00618  time: 2.121 s
[epoch 16,images 140] training loss = 0.00649  time: 2.162 s
[epoch 16,images 150] training loss = 0.00734  time: 2.138 s
[epoch 16,images 160] training loss = 0.00598  time: 2.141 s
[epoch 16,images 170] training loss = 0.00694  time: 2.147 s
[epoch 16,images 180] training loss = 0.00412  time: 2.159 s
[epoch 16,images 190] training loss = 0.00745  time: 2.161 s
[epoch 16,images 200] training loss = 0.00657  time: 2.191 s
[epoch 16,images 210] training loss = 0.00541  time: 2.172 s
[epoch 16,images 220] training loss = 0.00511  time: 2.194 s
[epoch 16,images 230] training loss = 0.00795  time: 2.159 s
[epoch 16,images 240] training loss = 0.00602  time: 2.134 s
[epoch 16,images 250] training loss = 0.00584  time: 2.123 s
[epoch 16,images 260] training loss = 0.00787  time: 2.138 s
[epoch 16,images 270] training loss = 0.00894  time: 2.174 s
[epoch 16,images 280] training loss = 0.00794  time: 2.140 s
[epoch 16,images 290] training loss = 0.00778  time: 2.124 s
[epoch 16,images 300] training loss = 0.00696  time: 2.141 s
[epoch 16,images 310] training loss = 0.00712  time: 2.146 s
[epoch 16,images 320] training loss = 0.00658  time: 2.161 s
[epoch 16,images 330] training loss = 0.00843  time: 2.190 s
[epoch 16,images 340] training loss = 0.00649  time: 2.144 s
[epoch 16,images 350] training loss = 0.00576  time: 2.183 s
[epoch 16,images 360] training loss = 0.00821  time: 2.168 s
[epoch 16,images 370] training loss = 0.00536  time: 2.162 s
[epoch 16,images 380] training loss = 0.00731  time: 2.219 s
[epoch 16,images 390] training loss = 0.00587  time: 2.208 s
[epoch 16,images 400] training loss = 0.00656  time: 2.182 s
[epoch 16,images 410] training loss = 0.00623  time: 2.159 s
[epoch 16,images 420] training loss = 0.00903  time: 2.204 s
[epoch 16,images 430] training loss = 0.00655  time: 2.158 s
epoch 16	val_loss:0.00609706641805884
[epoch 17,images 10] training loss = 0.00530  time: 1.900 s
[epoch 17,images 20] training loss = 0.00457  time: 2.155 s
[epoch 17,images 30] training loss = 0.00477  time: 2.125 s
[epoch 17,images 40] training loss = 0.00568  time: 2.169 s
[epoch 17,images 50] training loss = 0.00564  time: 2.174 s
[epoch 17,images 60] training loss = 0.00589  time: 2.156 s
[epoch 17,images 70] training loss = 0.00751  time: 2.141 s
[epoch 17,images 80] training loss = 0.00602  time: 2.120 s
[epoch 17,images 90] training loss = 0.00529  time: 2.122 s
[epoch 17,images 100] training loss = 0.00586  time: 2.126 s
[epoch 17,images 110] training loss = 0.00853  time: 2.136 s
[epoch 17,images 120] training loss = 0.00542  time: 2.135 s
[epoch 17,images 130] training loss = 0.00991  time: 2.122 s
[epoch 17,images 140] training loss = 0.01440  time: 2.125 s
[epoch 17,images 150] training loss = 0.00623  time: 2.127 s
[epoch 17,images 160] training loss = 0.00614  time: 2.136 s
[epoch 17,images 170] training loss = 0.00536  time: 2.191 s
[epoch 17,images 180] training loss = 0.00485  time: 2.137 s
[epoch 17,images 190] training loss = 0.00574  time: 2.144 s
[epoch 17,images 200] training loss = 0.00643  time: 2.174 s
[epoch 17,images 210] training loss = 0.00616  time: 2.156 s
[epoch 17,images 220] training loss = 0.00665  time: 2.128 s
[epoch 17,images 230] training loss = 0.00510  time: 2.188 s
[epoch 17,images 240] training loss = 0.00835  time: 2.146 s
[epoch 17,images 250] training loss = 0.00466  time: 2.129 s
[epoch 17,images 260] training loss = 0.00882  time: 2.188 s
[epoch 17,images 270] training loss = 0.00977  time: 2.174 s
[epoch 17,images 280] training loss = 0.00605  time: 2.177 s
[epoch 17,images 290] training loss = 0.00732  time: 2.179 s
[epoch 17,images 300] training loss = 0.00531  time: 2.126 s
[epoch 17,images 310] training loss = 0.00569  time: 2.107 s
[epoch 17,images 320] training loss = 0.00593  time: 2.122 s
[epoch 17,images 330] training loss = 0.00826  time: 2.107 s
[epoch 17,images 340] training loss = 0.00762  time: 2.191 s
[epoch 17,images 350] training loss = 0.00570  time: 2.201 s
[epoch 17,images 360] training loss = 0.00638  time: 2.184 s
[epoch 17,images 370] training loss = 0.00643  time: 2.148 s
[epoch 17,images 380] training loss = 0.00566  time: 2.143 s
[epoch 17,images 390] training loss = 0.00838  time: 2.132 s
[epoch 17,images 400] training loss = 0.00632  time: 2.148 s
[epoch 17,images 410] training loss = 0.00533  time: 2.142 s
[epoch 17,images 420] training loss = 0.00559  time: 2.182 s
[epoch 17,images 430] training loss = 0.00611  time: 2.164 s
epoch 17	val_loss:0.008202758313267763
[epoch 18,images 10] training loss = 0.00532  time: 1.935 s
[epoch 18,images 20] training loss = 0.00425  time: 2.131 s
[epoch 18,images 30] training loss = 0.00692  time: 2.141 s
[epoch 18,images 40] training loss = 0.00530  time: 2.150 s
[epoch 18,images 50] training loss = 0.00389  time: 2.152 s
[epoch 18,images 60] training loss = 0.00646  time: 2.153 s
[epoch 18,images 70] training loss = 0.00739  time: 2.168 s
[epoch 18,images 80] training loss = 0.00756  time: 2.174 s
[epoch 18,images 90] training loss = 0.00509  time: 2.162 s
[epoch 18,images 100] training loss = 0.00845  time: 2.156 s
[epoch 18,images 110] training loss = 0.00673  time: 2.143 s
[epoch 18,images 120] training loss = 0.00694  time: 2.167 s
[epoch 18,images 130] training loss = 0.00414  time: 2.215 s
[epoch 18,images 140] training loss = 0.00543  time: 2.175 s
[epoch 18,images 150] training loss = 0.00472  time: 2.129 s
[epoch 18,images 160] training loss = 0.00944  time: 2.121 s
[epoch 18,images 170] training loss = 0.00552  time: 2.130 s
[epoch 18,images 180] training loss = 0.00574  time: 2.194 s
[epoch 18,images 190] training loss = 0.00675  time: 2.172 s
[epoch 18,images 200] training loss = 0.00602  time: 2.142 s
[epoch 18,images 210] training loss = 0.00693  time: 2.120 s
[epoch 18,images 220] training loss = 0.00535  time: 2.125 s
[epoch 18,images 230] training loss = 0.00730  time: 2.133 s
[epoch 18,images 240] training loss = 0.00553  time: 2.130 s
[epoch 18,images 250] training loss = 0.00581  time: 2.129 s
[epoch 18,images 260] training loss = 0.00471  time: 2.165 s
[epoch 18,images 270] training loss = 0.00661  time: 2.190 s
[epoch 18,images 280] training loss = 0.00565  time: 2.165 s
[epoch 18,images 290] training loss = 0.00604  time: 2.186 s
[epoch 18,images 300] training loss = 0.00670  time: 2.161 s
[epoch 18,images 310] training loss = 0.00688  time: 2.143 s
[epoch 18,images 320] training loss = 0.00515  time: 2.140 s
[epoch 18,images 330] training loss = 0.00842  time: 2.187 s
[epoch 18,images 340] training loss = 0.00719  time: 2.148 s
[epoch 18,images 350] training loss = 0.00777  time: 2.183 s
[epoch 18,images 360] training loss = 0.00718  time: 2.187 s
[epoch 18,images 370] training loss = 0.00695  time: 2.170 s
[epoch 18,images 380] training loss = 0.00644  time: 2.123 s
[epoch 18,images 390] training loss = 0.00471  time: 2.150 s
[epoch 18,images 400] training loss = 0.00544  time: 2.200 s
[epoch 18,images 410] training loss = 0.00402  time: 2.222 s
[epoch 18,images 420] training loss = 0.00872  time: 2.189 s
[epoch 18,images 430] training loss = 0.00491  time: 2.158 s
epoch 18	val_loss:0.009722391209856282
[epoch 19,images 10] training loss = 0.00990  time: 1.967 s
[epoch 19,images 20] training loss = 0.00851  time: 2.175 s
[epoch 19,images 30] training loss = 0.00448  time: 2.211 s
[epoch 19,images 40] training loss = 0.00453  time: 2.203 s
[epoch 19,images 50] training loss = 0.00519  time: 2.192 s
[epoch 19,images 60] training loss = 0.00602  time: 2.136 s
[epoch 19,images 70] training loss = 0.00559  time: 2.128 s
[epoch 19,images 80] training loss = 0.00555  time: 2.122 s
[epoch 19,images 90] training loss = 0.00704  time: 2.134 s
[epoch 19,images 100] training loss = 0.00538  time: 2.147 s
[epoch 19,images 110] training loss = 0.00442  time: 2.145 s
[epoch 19,images 120] training loss = 0.00419  time: 2.133 s
[epoch 19,images 130] training loss = 0.00666  time: 2.139 s
[epoch 19,images 140] training loss = 0.00594  time: 2.152 s
[epoch 19,images 150] training loss = 0.00791  time: 2.131 s
[epoch 19,images 160] training loss = 0.00801  time: 2.145 s
[epoch 19,images 170] training loss = 0.00493  time: 2.135 s
[epoch 19,images 180] training loss = 0.00774  time: 2.205 s
[epoch 19,images 190] training loss = 0.00667  time: 2.159 s
[epoch 19,images 200] training loss = 0.00755  time: 2.174 s
[epoch 19,images 210] training loss = 0.00520  time: 2.164 s
[epoch 19,images 220] training loss = 0.00454  time: 2.155 s
[epoch 19,images 230] training loss = 0.00469  time: 2.162 s
[epoch 19,images 240] training loss = 0.00693  time: 2.191 s
[epoch 19,images 250] training loss = 0.00587  time: 2.188 s
[epoch 19,images 260] training loss = 0.00555  time: 2.199 s
[epoch 19,images 270] training loss = 0.00627  time: 2.205 s
[epoch 19,images 280] training loss = 0.00494  time: 2.142 s
[epoch 19,images 290] training loss = 0.00566  time: 2.165 s
[epoch 19,images 300] training loss = 0.00410  time: 2.181 s
[epoch 19,images 310] training loss = 0.00438  time: 2.183 s
[epoch 19,images 320] training loss = 0.00487  time: 2.177 s
[epoch 19,images 330] training loss = 0.00488  time: 2.161 s
[epoch 19,images 340] training loss = 0.00626  time: 2.189 s
[epoch 19,images 350] training loss = 0.00455  time: 2.141 s
[epoch 19,images 360] training loss = 0.00485  time: 2.130 s
[epoch 19,images 370] training loss = 0.00691  time: 2.136 s
[epoch 19,images 380] training loss = 0.00852  time: 2.129 s
[epoch 19,images 390] training loss = 0.00577  time: 2.153 s
[epoch 19,images 400] training loss = 0.00562  time: 2.168 s
[epoch 19,images 410] training loss = 0.00519  time: 2.157 s
[epoch 19,images 420] training loss = 0.00437  time: 2.138 s
[epoch 19,images 430] training loss = 0.00660  time: 2.124 s
epoch 19	val_loss:0.00835224206093589
[epoch 20,images 10] training loss = 0.00586  time: 1.940 s
[epoch 20,images 20] training loss = 0.00746  time: 2.147 s
[epoch 20,images 30] training loss = 0.00549  time: 2.130 s
[epoch 20,images 40] training loss = 0.00469  time: 2.158 s
[epoch 20,images 50] training loss = 0.00516  time: 2.160 s
[epoch 20,images 60] training loss = 0.00463  time: 2.130 s
[epoch 20,images 70] training loss = 0.00463  time: 2.144 s
[epoch 20,images 80] training loss = 0.00473  time: 2.138 s
[epoch 20,images 90] training loss = 0.00706  time: 2.137 s
[epoch 20,images 100] training loss = 0.00533  time: 2.132 s
[epoch 20,images 110] training loss = 0.00718  time: 2.164 s
[epoch 20,images 120] training loss = 0.00600  time: 2.130 s
[epoch 20,images 130] training loss = 0.00444  time: 2.129 s
[epoch 20,images 140] training loss = 0.00508  time: 2.133 s
[epoch 20,images 150] training loss = 0.00471  time: 2.128 s
[epoch 20,images 160] training loss = 0.00934  time: 2.132 s
[epoch 20,images 170] training loss = 0.00689  time: 2.135 s
[epoch 20,images 180] training loss = 0.00570  time: 2.148 s
[epoch 20,images 190] training loss = 0.00542  time: 2.153 s
[epoch 20,images 200] training loss = 0.00473  time: 2.145 s
[epoch 20,images 210] training loss = 0.00472  time: 2.156 s
[epoch 20,images 220] training loss = 0.01045  time: 2.149 s
[epoch 20,images 230] training loss = 0.00460  time: 2.152 s
[epoch 20,images 240] training loss = 0.00727  time: 2.146 s
[epoch 20,images 250] training loss = 0.00613  time: 2.171 s
[epoch 20,images 260] training loss = 0.00520  time: 2.190 s
[epoch 20,images 270] training loss = 0.00481  time: 2.159 s
[epoch 20,images 280] training loss = 0.00433  time: 2.149 s
[epoch 20,images 290] training loss = 0.00578  time: 2.158 s
[epoch 20,images 300] training loss = 0.00571  time: 2.163 s
[epoch 20,images 310] training loss = 0.00425  time: 2.197 s
[epoch 20,images 320] training loss = 0.00619  time: 2.158 s
[epoch 20,images 330] training loss = 0.00657  time: 2.184 s
[epoch 20,images 340] training loss = 0.00439  time: 2.212 s
[epoch 20,images 350] training loss = 0.00644  time: 2.192 s
[epoch 20,images 360] training loss = 0.00567  time: 2.161 s
[epoch 20,images 370] training loss = 0.00487  time: 2.139 s
[epoch 20,images 380] training loss = 0.00315  time: 2.109 s
[epoch 20,images 390] training loss = 0.00530  time: 2.118 s
[epoch 20,images 400] training loss = 0.00800  time: 2.120 s
[epoch 20,images 410] training loss = 0.00509  time: 2.118 s
[epoch 20,images 420] training loss = 0.00584  time: 2.130 s
[epoch 20,images 430] training loss = 0.00568  time: 2.145 s
epoch 20	val_loss:0.007547959011722871
[epoch 21,images 10] training loss = 0.00407  time: 1.980 s
[epoch 21,images 20] training loss = 0.00612  time: 2.191 s
[epoch 21,images 30] training loss = 0.00523  time: 2.117 s
[epoch 21,images 40] training loss = 0.00367  time: 2.165 s
[epoch 21,images 50] training loss = 0.00537  time: 2.143 s
[epoch 21,images 60] training loss = 0.00658  time: 2.149 s
[epoch 21,images 70] training loss = 0.00528  time: 2.142 s
[epoch 21,images 80] training loss = 0.00395  time: 2.142 s
[epoch 21,images 90] training loss = 0.00467  time: 2.136 s
[epoch 21,images 100] training loss = 0.00544  time: 2.137 s
[epoch 21,images 110] training loss = 0.00588  time: 2.147 s
[epoch 21,images 120] training loss = 0.00733  time: 2.135 s
[epoch 21,images 130] training loss = 0.00601  time: 2.148 s
[epoch 21,images 140] training loss = 0.00616  time: 2.141 s
[epoch 21,images 150] training loss = 0.00480  time: 2.168 s
[epoch 21,images 160] training loss = 0.00390  time: 2.172 s
[epoch 21,images 170] training loss = 0.00613  time: 2.179 s
[epoch 21,images 180] training loss = 0.00549  time: 2.140 s
[epoch 21,images 190] training loss = 0.00514  time: 2.187 s
[epoch 21,images 200] training loss = 0.00557  time: 2.196 s
[epoch 21,images 210] training loss = 0.00567  time: 2.183 s
[epoch 21,images 220] training loss = 0.00504  time: 2.152 s
[epoch 21,images 230] training loss = 0.00393  time: 2.156 s
[epoch 21,images 240] training loss = 0.00463  time: 2.171 s
[epoch 21,images 250] training loss = 0.00623  time: 2.166 s
[epoch 21,images 260] training loss = 0.00405  time: 2.183 s
[epoch 21,images 270] training loss = 0.00618  time: 2.179 s
[epoch 21,images 280] training loss = 0.00587  time: 2.153 s
[epoch 21,images 290] training loss = 0.00447  time: 2.147 s
[epoch 21,images 300] training loss = 0.00457  time: 2.145 s
[epoch 21,images 310] training loss = 0.00644  time: 2.137 s
[epoch 21,images 320] training loss = 0.00354  time: 2.137 s
[epoch 21,images 330] training loss = 0.00497  time: 2.139 s
[epoch 21,images 340] training loss = 0.00463  time: 2.144 s
[epoch 21,images 350] training loss = 0.00435  time: 2.140 s
[epoch 21,images 360] training loss = 0.00401  time: 2.231 s
[epoch 21,images 370] training loss = 0.00576  time: 2.120 s
[epoch 21,images 380] training loss = 0.00603  time: 2.106 s
[epoch 21,images 390] training loss = 0.00538  time: 2.130 s
[epoch 21,images 400] training loss = 0.00532  time: 2.166 s
[epoch 21,images 410] training loss = 0.00512  time: 2.173 s
[epoch 21,images 420] training loss = 0.00459  time: 2.110 s
[epoch 21,images 430] training loss = 0.00481  time: 2.169 s
epoch 21	val_loss:0.0061373360233651095
[epoch 22,images 10] training loss = 0.00388  time: 1.909 s
[epoch 22,images 20] training loss = 0.00468  time: 2.147 s
[epoch 22,images 30] training loss = 0.00491  time: 2.135 s
[epoch 22,images 40] training loss = 0.00391  time: 2.175 s
[epoch 22,images 50] training loss = 0.00354  time: 2.199 s
[epoch 22,images 60] training loss = 0.00432  time: 2.130 s
[epoch 22,images 70] training loss = 0.00473  time: 2.136 s
